elitmus_id,user_id,question_result_id,question_id,skipped,answered,correct,seconds_taken,avg_time
5333676,82727,6769410,3563,4,true,true,96,204.818
5333676,82727,6769411,3559,7,true,true,161,277.857
5333676,82727,6769412,3558,4,true,false,42,146.854
5333676,82727,6769413,3554,8,true,true,156,190.773
5333676,82727,6769414,3552,7,true,false,90,205.355
5333676,82727,6769415,3560,5,true,true,94,135.54
5333676,82727,6769416,3556,6,true,true,128,249.958
5333676,82727,6769417,3547,6,true,false,193,158.806
5333676,82727,6769418,3545,7,true,false,54,201.37
5333676,82727,6769419,3557,1,,false,5,214.167
5333676,82727,6769420,3546,0,,false,0,224.134
5333676,82727,6769421,3581,3,,false,41,143.463
5333676,82727,6769422,3583,1,,false,1,134.543
5333676,82727,6769423,3582,0,,false,0,133.092
5333676,82727,6769424,3580,0,,false,0,140.657
5333676,82727,6769425,3566,0,,false,0,156.555
5333676,82727,6769426,3565,5,true,true,49,148.17
5333676,82727,6769427,3567,3,true,false,96,167.49
5333676,82727,6769428,3564,2,true,false,17,132.484
5333676,82727,6769429,3571,2,,false,24,171.648
5333676,82727,6769430,3568,2,true,true,126,197.86
5333676,82727,6769431,3570,4,true,true,66,173.042
5333676,82727,6769432,3569,4,true,false,62,167.979
5333676,82727,6769433,3575,4,true,false,319,118.206
5333676,82727,6769434,3576,2,true,false,150,121.564
5333676,82727,6769435,3578,7,true,false,80,120.692
5333676,82727,6769436,3577,7,true,false,84,116.561
5333676,82727,6769437,3579,2,true,false,21,139.675
5333676,82727,6769438,3573,4,true,true,53,151.794
5333676,82727,6769439,3574,5,true,false,443,149.424
5333676,82727,6769440,3572,2,true,false,119,140.188
5333676,82727,6769441,3585,4,true,false,49,92.1522
5333676,82727,6769442,3584,3,true,true,92,109.961
5333676,82727,6769443,3586,3,true,false,39,113.612
5333676,82727,6769444,3587,3,true,false,80,156.964
5333676,82727,6769445,3603,2,true,false,33,126.09
5333676,82727,6769446,3600,2,true,false,34,130.146
5333676,82727,6769447,3602,4,true,true,88,140.23
5333676,82727,6769448,3601,2,true,false,17,152.561
5333676,82727,6769449,3593,3,true,false,39,133.749
5333676,82727,6769450,3592,3,true,true,66,161.2
5333676,82727,6769451,3595,2,true,false,38,154.098
5333676,82727,6769452,3594,2,true,true,36,159.072
5333676,82727,6769453,3597,4,true,true,41,155.37
5333676,82727,6769454,3599,5,true,true,76,161.791
5333676,82727,6769455,3598,2,true,true,43,186.096
5333676,82727,6769456,3596,3,,false,7,175.301
5333676,82727,6769457,3588,0,,false,0,157.081
5333676,82727,6769458,3589,0,,false,0,136.197
5333676,82727,6769459,3590,2,true,true,193,156.776
5333676,82727,6769460,3591,0,,false,0,169.719
5333676,82727,6761971,357,0,true,false,210,150.475
5333676,82727,6761972,354,0,true,false,163,147.71
5333676,82727,6761973,356,0,true,false,19,87.6549
5333676,82727,6761974,355,0,true,true,17,98.5097
5333676,82727,6761975,351,0,true,false,210,71.2913
5333676,82727,6761976,353,0,true,true,84,58.4379
5333676,82727,6761977,359,0,true,true,81,37.2567
5333676,82727,6761978,358,0,true,true,78,45.1268
5333676,82727,6761979,360,0,true,true,68,48.6399
5333676,82727,6761980,352,0,true,true,27,32.3868
5333676,82727,6876551,3382,1,true,false,1065,518.859
5333676,82727,6876552,3379,1,true,false,645,489.94
5333676,82727,6876553,3377,2,,false,91,554.417
5333676,82727,6876554,3378,1,true,false,670,449.714
5333676,82727,6876555,3376,2,,false,111,542.337
5333676,82727,6876556,3366,3,true,true,529,539.727
5333676,82727,6876557,3367,2,true,true,1366,644.136
5333676,82727,6876558,3365,5,true,true,1200,574.085
5333676,82727,6876559,3383,6,true,false,2858,506.314
5333676,82727,6876560,3364,5,true,true,2450,613.887
5333676,82727,6876561,3381,7,true,false,5034,538.891
5333676,82727,6876562,3380,3,,false,2548,680.622
5333676,82727,6876563,3371,5,,false,4520,591.299
5333676,82727,6876564,3373,4,true,false,4303,451.554
5333676,82727,6876565,3370,4,true,false,4452,569.896
5333676,82727,6876566,3368,3,true,true,5152,562.072
5333676,82727,6876567,3375,4,true,false,1389,547.933
5333676,82727,6876568,3374,3,,false,231,552.661
5333676,82727,6876569,3372,2,,false,294,515.025
5333676,82727,6876570,3369,1,true,true,677,566.417
5333676,82727,6876571,3385,4,true,true,525,695.999
5333676,82727,6876572,3384,5,,false,1262,648.981
5333676,82727,6876573,3386,5,,false,938,513.021
5333676,82727,6876574,3387,2,true,false,964,600.265
5333676,82727,6876575,3388,0,true,false,114,573.66
5333676,82727,6876576,3389,1,true,true,85,599.149
5333676,82727,6876577,3390,2,true,true,145,582.088
5333676,82727,6876578,3391,1,true,false,275,535.752
5333676,82727,6876579,3395,9,,false,3055,573.738
5333676,82727,6876580,3392,2,,false,242,602.818
5333676,82727,6876581,3393,1,,false,100,627.73
5333676,82727,6876582,3394,1,,false,102,593.445
5333676,82727,6876583,3396,3,,false,844,545.605
5333676,82727,6876584,3397,5,true,false,1866,627.162
5333676,82727,6876585,3398,3,true,false,1198,622.267
5333676,82727,6876586,3399,4,,false,1340,685.426
5333676,82727,6876587,3401,2,,false,630,523.573
5333676,82727,6876588,3402,1,,false,361,480.746
5333676,82727,6876589,3403,1,,false,605,550.83
5333676,82727,6876590,3400,0,,false,0,470.98
5333676,82727,6876591,3411,2,true,true,3354,417.323
5333676,82727,6876592,3410,3,,false,2163,443.022
5333676,82727,6876593,3409,2,true,false,739,356.286
5333676,82727,6876594,3408,0,true,true,1885,398.013
5333676,82727,6876595,3406,0,true,true,113,324.189
5333676,82727,6876596,3405,0,true,true,27,253.167
5333676,82727,6876597,3404,5,true,true,268,292.683
5333676,82727,6876598,3407,3,true,true,417,308.423
5333676,82727,6876599,3417,0,true,true,382,422.692
5333676,82727,6876600,3419,0,true,false,213,439.805
5333676,82727,6876601,3418,0,true,true,145,494.884
5333676,82727,6876602,3416,0,true,false,127,526.442
5333676,82727,6876603,3422,0,true,true,156,323.318
5333676,82727,6876604,3423,0,true,true,112,416.128
5333676,82727,6876605,3421,1,true,true,486,380.093
5333676,82727,6876606,3420,0,true,true,88,331.831
5333676,82727,6876607,3415,0,true,true,240,402.12
5333676,82727,6876608,3412,0,true,true,73,475.562
5333676,82727,6876609,3414,0,true,true,86,455.465
5333676,82727,6876610,3413,0,true,true,144,535.074
5333676,82727,7248351,1932,2,,false,162,259.383
5333676,82727,7248352,1923,0,true,false,484,199.434
5333676,82727,7248353,1921,1,,false,307,218.307
5333676,82727,7248354,1931,0,true,false,333,113.238
5333676,82727,7248355,1916,1,,false,200,292.794
5333676,82727,7248356,1920,0,true,true,181,172.197
5333676,82727,7248357,1927,0,true,false,244,289.413
5333676,82727,7248358,1926,0,true,false,352,206.531
5333676,82727,7248359,1933,0,true,false,489,267.13
5333676,82727,7248360,1924,1,,false,12,225.993
5333676,82727,7248361,1922,1,,false,224,176.747
5333676,82727,7248362,1919,1,,false,81,182.76
5333676,82727,7248363,1928,1,,false,89,204.954
5333676,82727,7248364,1914,1,,false,20,190.419
5333676,82727,7248365,1929,0,true,false,300,325.93
5333676,82727,7248366,1915,0,true,false,145,216.612
5333676,82727,7248367,1917,1,,false,22,167.495
5333676,82727,7248368,1930,1,,false,4,114.099
5333676,82727,7248369,1918,0,true,true,155,147.65
5333676,82727,7248370,1925,1,,false,8,154.355
5333676,82727,7248371,1875,2,,false,129,61.3999
5333676,82727,7248372,1877,1,,false,3,53.5923
5333676,82727,7248373,1874,0,,false,0,52.2028
5333676,82727,7248374,1876,1,,false,2,65.1704
5333676,82727,7248375,1881,0,true,false,86,175.56
5333676,82727,7248376,1879,0,true,true,93,124.175
5333676,82727,7248377,1880,0,true,false,152,174.538
5333676,82727,7248378,1878,0,true,false,95,141.451
5333676,82727,7248379,1884,1,,false,7,129.316
5333676,82727,7248380,1882,1,,false,2,130.07
5333676,82727,7248381,1883,1,,false,1,137.002
5333676,82727,7248382,1888,1,,false,281,91.6147
5333676,82727,7248383,1885,1,,false,1,97.3429
5333676,82727,7248384,1887,1,,false,2,92.9226
5333676,82727,7248385,1889,1,,false,4,87.9289
5333676,82727,7248386,1886,1,,false,2,87.0575
5333676,82727,7248387,1893,0,true,true,602,98.7167
5333676,82727,7248388,1890,1,true,true,151,116.979
5333676,82727,7248389,1892,2,true,false,165,112.878
5333676,82727,7248390,1891,1,true,false,43,114.047
5333676,82727,7248391,1895,0,true,false,21,109.689
5333676,82727,7248392,1897,1,true,true,47,104.381
5333676,82727,7248393,1896,0,true,true,22,94.6189
5333676,82727,7248394,1894,0,true,false,21,82.6895
5333676,82727,7248395,1899,1,true,false,102,107.851
5333676,82727,7248396,1898,0,true,false,25,134.706
5333676,82727,7248397,1901,0,true,false,201,202.348
5333676,82727,7248398,1900,1,true,true,139,190.373
5333676,82727,7248399,1905,2,true,false,267,179.71
5333676,82727,7248400,1903,0,true,false,88,174.992
5333676,82727,7248401,1904,0,true,true,64,137.848
5333676,82727,7248402,1902,2,true,true,134,134.757
5333676,82727,7248403,1909,0,true,false,52,176.781
5333676,82727,7248404,1908,1,,false,17,182.779
5333676,82727,7248405,1906,1,,false,16,240.885
5333676,82727,7248406,1907,0,true,false,96,191.922
5333676,82727,7248407,1910,0,true,false,67,88.7967
5333676,82727,7248408,1913,0,true,true,18,165.22
5333676,82727,7248409,1912,0,true,false,24,143.968
5333676,82727,7248410,1911,1,,false,9,120.255
5333721,82764,6003211,267,0,true,false,167,296.021
5333721,82764,6003212,268,0,true,false,243,230.513
5333721,82764,6003213,269,0,true,false,71,194.126
5333721,82764,6003214,270,0,true,false,18,236.703
5333721,82764,6003215,271,0,true,true,9,219.896
5333721,82764,6003216,272,0,true,false,6,239.788
5333721,82764,6003217,273,0,true,true,46,155.394
5333721,82764,6003218,274,0,true,false,24,194.693
5333721,82764,6003219,275,0,true,true,53,143.179
5333721,82764,6003220,276,0,true,false,9,179.368
5333721,82764,6003221,277,0,true,false,6,136.75
5333721,82764,6003222,278,0,true,false,9,193.26
5333721,82764,6003223,279,0,true,false,8,186.339
5333721,82764,6003224,280,0,true,false,8,150.766
5333721,82764,6003225,281,0,true,false,12,125.422
5333721,82764,6003226,282,0,true,false,8,142.77
5333721,82764,6003227,283,0,true,false,8,181.519
5333721,82764,6003228,284,0,true,false,9,131.554
5333721,82764,6003229,285,0,true,false,17,165.485
5333721,82764,6003230,286,0,true,false,7,135.674
5333721,82764,6003231,227,0,true,false,10,155.187
5333721,82764,6003232,228,0,true,false,7,150.316
5333721,82764,6003233,229,0,true,false,12,111.87
5333721,82764,6003234,231,0,true,false,10,134.054
5333721,82764,6003235,239,0,true,false,6,134.37
5333721,82764,6003236,240,0,true,true,15,176.137
5333721,82764,6003237,236,0,true,false,8,156.46
5333721,82764,6003238,235,0,true,true,8,129.15
5333721,82764,6003239,243,0,true,false,9,119.778
5333721,82764,6003240,246,0,true,false,13,120.192
5333721,82764,6003241,248,0,true,false,16,125.362
5333721,82764,6003242,257,0,true,false,21,94.7655
5333721,82764,6003243,258,0,true,false,8,100.594
5333721,82764,6003244,250,0,true,false,7,99.0821
5333721,82764,6003245,255,0,true,false,18,100.8
5333721,82764,6003246,251,0,true,false,12,106.063
5333721,82764,6003247,264,0,true,false,9,79.8134
5333721,82764,6003248,265,0,true,false,8,82.4292
5333721,82764,6003249,263,0,true,false,10,94.429
5333721,82764,6003250,266,0,true,false,14,79.7075
5333721,82764,6003251,230,0,true,false,30,85.7348
5333721,82764,6003252,232,0,true,false,31,75.763
5333721,82764,6003253,234,0,true,false,20,71.7522
5333721,82764,6003254,233,0,true,true,23,75.0735
5333721,82764,6003255,238,0,true,false,61,94.1528
5333721,82764,6003256,237,0,true,false,25,96.4915
5333721,82764,6003257,241,0,true,false,8,159.109
5333721,82764,6003258,242,0,true,true,13,144.016
5333721,82764,6003259,249,0,true,false,12,157.255
5333721,82764,6003260,245,0,true,false,17,128.429
5333721,82764,6003261,247,0,true,false,9,146.13
5333721,82764,6003262,244,0,true,false,8,132.88
5333721,82764,6003263,252,0,true,false,11,118.953
5333721,82764,6003264,253,0,true,true,16,127.691
5333721,82764,6003265,256,0,true,false,11,97.7557
5333721,82764,6003266,254,0,true,false,10,115.516
5333721,82764,6003267,260,0,true,false,14,105.258
5333721,82764,6003268,259,0,true,false,13,112.682
5333721,82764,6003269,261,0,true,false,10,118.517
5333721,82764,6003270,262,0,true,false,4,120.842
5333721,82764,6178811,1679,4,true,false,656,315.194
5333721,82764,6178812,1687,4,true,false,337,253.929
5333721,82764,6178813,1688,1,,false,103,253.598
5333721,82764,6178814,1676,1,,false,69,216.77
5333721,82764,6178815,1674,2,,false,42,276.69
5333721,82764,6178816,1670,2,,false,109,253.363
5333721,82764,6178817,1681,1,,false,175,204.212
5333721,82764,6178818,1677,0,true,false,214,243.969
5333721,82764,6178819,1675,0,true,false,309,240.668
5333721,82764,6178820,1689,1,,false,71,126.265
5333721,82764,6178821,1685,0,true,false,201,196.471
5333721,82764,6178822,1684,1,,false,91,151.644
5333721,82764,6178823,1680,1,,false,108,182.021
5333721,82764,6178824,1678,1,,false,212,227.084
5333721,82764,6178825,1686,0,true,false,55,238.35
5333721,82764,6178826,1682,0,true,false,445,300.297
5333721,82764,6178827,1673,0,true,true,193,97.3472
5333721,82764,6178828,1671,1,,false,84,202.052
5333721,82764,6178829,1683,0,true,false,1149,288.774
5333721,82764,6178830,1672,3,,false,59,357.32
5333721,82764,6178831,1648,2,,false,116,117.695
5333721,82764,6178832,1646,1,,false,69,124.074
5333721,82764,6178833,1649,2,,false,7,94.2608
5333721,82764,6178834,1647,1,,false,2,138.76
5333721,82764,6178835,1631,1,true,true,288,158.529
5333721,82764,6178836,1630,0,true,true,45,151.674
5333721,82764,6178837,1632,0,true,false,237,186.118
5333721,82764,6178838,1633,0,true,false,109,175.804
5333721,82764,6178839,1635,0,true,true,658,170.433
5333721,82764,6178840,1636,1,,false,145,163.98
5333721,82764,6178841,1634,0,true,false,241,134.762
5333721,82764,6178842,1637,0,true,true,281,162.895
5333721,82764,6178843,1645,0,true,false,554,99.5564
5333721,82764,6178844,1642,1,,false,93,98.0331
5333721,82764,6178845,1644,1,,false,244,101.018
5333721,82764,6178846,1643,1,,false,130,93.5293
5333721,82764,6178847,1641,1,,false,22,108.532
5333721,82764,6178848,1639,1,,false,307,123.408
5333721,82764,6178849,1638,1,,false,20,129.063
5333721,82764,6178850,1640,1,,false,92,119.182
5333721,82764,6178851,1650,0,true,true,117,112.104
5333721,82764,6178852,1652,0,true,false,93,114.404
5333721,82764,6178853,1651,0,true,false,29,83.003
5333721,82764,6178854,1653,0,true,false,107,118.662
5333721,82764,6178855,1667,0,true,false,1554,188.933
5333721,82764,6178856,1666,0,true,true,394,135.668
5333721,82764,6178857,1668,0,true,false,37,114.153
5333721,82764,6178858,1669,1,,false,39,98.1527
5333721,82764,6178859,1661,0,true,true,417,114.851
5333721,82764,6178860,1659,1,true,true,110,135.035
5333721,82764,6178861,1658,0,true,true,115,147.972
5333721,82764,6178862,1660,2,,false,34,146.446
5333721,82764,6178863,1664,2,,false,222,198.78
5333721,82764,6178864,1665,1,true,false,120,177.384
5333721,82764,6178865,1662,1,true,false,270,252.873
5333721,82764,6178866,1663,1,,false,2,190.898
5333721,82764,6178867,1655,0,true,false,117,150.062
5333721,82764,6178868,1654,0,true,false,43,124.22
5333721,82764,6178869,1656,0,true,true,345,170.703
5333721,82764,6178870,1657,0,true,false,363,197.579
5333721,82764,6769161,3549,3,true,true,147,249.251
5333721,82764,6769162,3551,2,true,false,347,209.893
5333721,82764,6769163,3553,1,true,true,110,234.212
5333721,82764,6769164,3555,6,true,false,145,208.275
5333721,82764,6769165,3554,2,true,true,180,190.773
5333721,82764,6769166,3562,1,true,false,185,249.075
5333721,82764,6769167,3560,1,true,false,104,135.54
5333721,82764,6769168,3545,3,true,false,219,201.37
5333721,82764,6769169,3546,1,true,false,133,224.134
5333721,82764,6769170,3552,2,true,false,116,205.355
5333721,82764,6769171,3559,2,true,false,187,277.857
5333721,82764,6769172,3558,0,true,true,76,146.854
5333721,82764,6769173,3548,0,true,true,126,238.955
5333721,82764,6769174,3563,1,true,false,92,204.818
5333721,82764,6769175,3547,0,true,false,129,158.806
5333721,82764,6769176,3561,0,true,false,81,217.627
5333721,82764,6769177,3550,0,true,false,73,239.072
5333721,82764,6769178,3556,0,true,false,162,249.958
5333721,82764,6769179,3544,0,true,true,114,269.042
5333721,82764,6769180,3557,0,true,false,127,214.167
5333721,82764,6769181,3571,0,true,false,85,171.648
5333721,82764,6769182,3570,0,true,false,120,173.042
5333721,82764,6769183,3569,0,true,false,106,167.979
5333721,82764,6769184,3568,0,true,true,109,197.86
5333721,82764,6769185,3581,2,true,true,421,143.463
5333721,82764,6769186,3582,2,true,false,151,133.092
5333721,82764,6769187,3583,3,true,false,156,134.543
5333721,82764,6769188,3580,1,true,false,183,140.657
5333721,82764,6769189,3565,1,true,true,146,148.17
5333721,82764,6769190,3567,2,true,false,66,167.49
5333721,82764,6769191,3566,0,true,false,184,156.555
5333721,82764,6769192,3564,1,true,false,127,132.484
5333721,82764,6769193,3576,6,true,false,697,121.564
5333721,82764,6769194,3579,7,true,false,288,139.675
5333721,82764,6769195,3577,7,true,false,156,116.561
5333721,82764,6769196,3578,4,true,false,232,120.692
5333721,82764,6769197,3575,6,true,true,76,118.206
5333721,82764,6769198,3574,4,true,false,230,149.424
5333721,82764,6769199,3573,1,,false,32,151.794
5333721,82764,6769200,3572,2,,false,21,140.188
5333721,82764,6769201,3599,0,true,true,362,161.791
5333721,82764,6769202,3596,0,true,true,171,175.301
5333721,82764,6769203,3597,0,true,true,102,155.37
5333721,82764,6769204,3598,0,true,true,108,186.096
5333721,82764,6769205,3593,0,true,false,204,133.749
5333721,82764,6769206,3592,1,true,true,122,161.2
5333721,82764,6769207,3595,1,true,true,101,154.098
5333721,82764,6769208,3594,0,true,true,122,159.072
5333721,82764,6769209,3601,0,true,false,131,152.561
5333721,82764,6769210,3603,0,true,false,122,126.09
5333721,82764,6769211,3602,0,true,true,137,140.23
5333721,82764,6769212,3600,1,true,false,156,130.146
5333721,82764,6769213,3590,1,true,true,222,156.776
5333721,82764,6769214,3591,0,true,false,104,169.719
5333721,82764,6769215,3588,0,true,true,142,157.081
5333721,82764,6769216,3589,1,true,false,101,136.197
5333721,82764,6769217,3585,0,true,true,73,92.1522
5333721,82764,6769218,3584,0,true,true,88,109.961
5333721,82764,6769219,3586,0,true,false,34,113.612
5333721,82764,6769220,3587,0,true,false,169,156.964
5333721,82764,6761631,357,0,true,false,32,150.475
5333721,82764,6761632,354,0,true,false,277,147.71
5333721,82764,6761633,356,0,true,true,9,87.6549
5333721,82764,6761634,355,0,true,false,8,98.5097
5333721,82764,6761635,353,0,true,true,15,58.4379
5333721,82764,6761636,351,0,true,false,9,71.2913
5333721,82764,6761637,352,0,true,false,7,32.3868
5333721,82764,6761638,360,0,true,false,12,48.6399
5333721,82764,6761639,359,0,true,false,14,37.2567
5333721,82764,6761640,358,0,true,true,15,45.1268
5333721,82764,6807821,4055,6,,false,157,296.596
5333721,82764,6807822,4063,2,true,false,105,156.943
5333721,82764,6807823,4064,1,true,false,74,185.064
5333721,82764,6807824,4052,1,true,true,124,155.766
5333721,82764,6807825,4050,0,true,false,295,242.503
5333721,82764,6807826,4046,1,true,true,150,228.064
5333721,82764,6807827,4057,0,true,true,171,196.922
5333721,82764,6807828,4053,0,true,false,137,211.901
5333721,82764,6807829,4051,0,true,false,120,246.199
5333721,82764,6807830,4065,2,true,true,205,148.936
5333721,82764,6807831,4061,8,true,false,474,183.348
5333721,82764,6807832,4060,5,true,true,72,199.773
5333721,82764,6807833,4056,3,true,false,41,181.468
5333721,82764,6807834,4054,3,true,false,218,216.362
5333721,82764,6807835,4062,1,true,false,212,200.163
5333721,82764,6807836,4058,1,true,false,183,174.305
5333721,82764,6807837,4049,1,true,true,203,174.362
5333721,82764,6807838,4047,0,true,true,799,219.156
5333721,82764,6807839,4059,1,true,false,136,194.674
5333721,82764,6807840,4048,1,true,false,147,276.546
5333721,82764,6807841,4083,1,true,false,316,140.39
5333721,82764,6807842,4085,4,,false,32,120.333
5333721,82764,6807843,4084,0,true,false,414,131.539
5333721,82764,6807844,4082,2,true,false,182,129.418
5333721,82764,6807845,4066,2,true,true,49,186.418
5333721,82764,6807846,4067,4,true,true,156,184.128
5333721,82764,6807847,4068,3,true,false,186,130.05
5333721,82764,6807848,4069,3,true,false,117,147.362
5333721,82764,6807849,4073,3,true,false,131,156.454
5333721,82764,6807850,4070,10,true,false,491,172.397
5333721,82764,6807851,4071,2,true,true,85,178.184
5333721,82764,6807852,4072,2,true,true,97,146.014
5333721,82764,6807853,4078,5,true,false,95,169.752
5333721,82764,6807854,4080,1,true,false,61,113.277
5333721,82764,6807855,4079,2,true,true,96,129.255
5333721,82764,6807856,4081,0,true,false,387,179.511
5333721,82764,6807857,4077,2,true,true,340,175.241
5333721,82764,6807858,4075,3,,false,44,126.376
5333721,82764,6807859,4074,1,,false,6,99.1064
5333721,82764,6807860,4076,1,,false,8,118.823
5333721,82764,6807861,4086,2,true,false,233,94.4043
5333721,82764,6807862,4089,1,true,true,120,80.7234
5333721,82764,6807863,4088,1,true,true,166,113.184
5333721,82764,6807864,4087,0,true,true,113,110.199
5333721,82764,6807865,4105,4,true,false,690,190.504
5333721,82764,6807866,4102,3,true,false,41,174.792
5333721,82764,6807867,4103,4,true,true,141,174.272
5333721,82764,6807868,4104,2,true,true,24,146.936
5333721,82764,6807869,4097,2,true,true,444,147.759
5333721,82764,6807870,4096,2,true,true,18,105.035
5333721,82764,6807871,4095,2,true,true,24,149.191
5333721,82764,6807872,4094,1,true,true,33,164.348
5333721,82764,6807873,4101,1,true,false,13,114.482
5333721,82764,6807874,4099,1,true,true,30,164.071
5333721,82764,6807875,4100,1,true,false,16,148.128
5333721,82764,6807876,4098,0,true,true,38,119.404
5333721,82764,6807877,4091,1,true,true,14,104.404
5333721,82764,6807878,4090,1,true,true,20,99.156
5333721,82764,6807879,4092,1,true,false,31,170.376
5333721,82764,6807880,4093,1,true,false,21,140.972
5333721,82764,7249071,1472,3,,false,136,179.73
5333721,82764,7249072,1462,1,true,false,82,257.236
5333721,82764,7249073,1467,2,true,false,202,275.575
5333721,82764,7249074,1470,0,true,false,110,197.509
5333721,82764,7249075,1479,2,,false,69,223.929
5333721,82764,7249076,1468,2,,false,53,153.72
5333721,82764,7249077,1477,0,true,false,193,279.96
5333721,82764,7249078,1466,2,,false,214,190.785
5333721,82764,7249079,1474,0,true,false,537,253.607
5333721,82764,7249080,1464,0,true,true,437,208.681
5333721,82764,7249081,1475,2,true,false,449,247.618
5333721,82764,7249082,1463,0,true,false,92,352.436
5333721,82764,7249083,1469,3,,false,57,315.803
5333721,82764,7249084,1481,2,,false,42,189.574
5333721,82764,7249085,1480,4,true,true,371,225.857
5333721,82764,7249086,1473,2,,false,80,197.397
5333721,82764,7249087,1471,2,,false,22,177.434
5333721,82764,7249088,1476,2,,false,9,176.094
5333721,82764,7249089,1478,4,,false,178,222.804
5333721,82764,7249090,1465,4,,false,94,243.819
5333721,82764,7249091,1423,1,true,false,80,154.34
5333721,82764,7249092,1422,0,true,false,26,159.655
5333721,82764,7249093,1424,4,,false,74,184.32
5333721,82764,7249094,1425,3,,false,96,187.158
5333721,82764,7249095,1427,2,,false,34,110.924
5333721,82764,7249096,1428,0,true,true,44,168.377
5333721,82764,7249097,1426,0,true,false,69,210.197
5333721,82764,7249098,1429,0,true,false,255,179.949
5333721,82764,7249099,1430,2,,false,122,127.806
5333721,82764,7249100,1432,2,,false,11,133.75
5333721,82764,7249101,1431,1,,false,1,132.536
5333721,82764,7249102,1435,3,,false,143,120.241
5333721,82764,7249103,1434,3,,false,23,112.563
5333721,82764,7249104,1436,1,,false,1,103.595
5333721,82764,7249105,1437,1,,false,2,105.444
5333721,82764,7249106,1433,1,,false,2,113.271
5333721,82764,7249107,1439,1,true,false,219,162.489
5333721,82764,7249108,1440,2,true,false,232,219.116
5333721,82764,7249109,1441,0,true,false,337,183.996
5333721,82764,7249110,1438,2,true,false,102,192.772
5333721,82764,7249111,1443,0,true,false,16,116.871
5333721,82764,7249112,1442,0,true,false,12,93.4664
5333721,82764,7249113,1445,1,,false,144,116.811
5333721,82764,7249114,1444,0,true,true,21,108.764
5333721,82764,7249115,1446,0,true,false,32,123.206
5333721,82764,7249116,1447,0,true,false,24,130.09
5333721,82764,7249117,1449,0,true,false,76,175.719
5333721,82764,7249118,1448,0,true,false,132,204.987
5333721,82764,7249119,1450,5,true,true,160,177.635
5333721,82764,7249120,1452,2,true,false,301,161.559
5333721,82764,7249121,1453,2,true,true,23,128.217
5333721,82764,7249122,1451,2,true,true,62,179.586
5333721,82764,7249123,1455,0,true,false,206,111.979
5333721,82764,7249124,1454,0,true,false,122,158.425
5333721,82764,7249125,1456,0,true,true,87,140.377
5333721,82764,7249126,1457,0,true,true,69,182.545
5333721,82764,7249127,1460,0,true,true,274,187.135
5333721,82764,7249128,1461,0,true,false,48,164.115
5333721,82764,7249129,1458,0,true,true,86,175.021
5333721,82764,7249130,1459,0,true,true,50,193.11
5333284,82187,5970451,267,0,true,true,125,296.021
5333284,82187,5970452,268,0,true,false,7,230.513
5333284,82187,5970453,269,0,true,false,8,194.126
5333284,82187,5970454,270,0,true,false,10,236.703
5333284,82187,5970455,271,0,true,false,8,219.896
5333284,82187,5970456,272,0,true,false,34,239.788
5333284,82187,5970457,273,0,true,false,6,155.394
5333284,82187,5970458,274,0,true,false,6,194.693
5333284,82187,5970459,275,0,true,false,5,143.179
5333284,82187,5970460,276,0,true,false,9,179.368
5333284,82187,5970461,277,0,true,false,9,136.75
5333284,82187,5970462,278,0,true,false,12,193.26
5333284,82187,5970463,279,0,true,false,17,186.339
5333284,82187,5970464,280,0,true,false,6,150.766
5333284,82187,5970465,281,0,true,true,6,125.422
5333284,82187,5970466,282,0,true,false,8,142.77
5333284,82187,5970467,283,0,true,false,11,181.519
5333284,82187,5970468,284,0,true,true,9,131.554
5333284,82187,5970469,285,0,true,false,10,165.485
5333284,82187,5970470,286,0,true,true,12,135.674
5333284,82187,5970471,227,0,true,false,9,155.187
5333284,82187,5970472,228,0,true,false,28,150.316
5333284,82187,5970473,231,0,true,false,6,134.054
5333284,82187,5970474,229,0,true,false,4,111.87
5333284,82187,5970475,239,0,true,true,10,134.37
5333284,82187,5970476,240,0,true,false,8,176.137
5333284,82187,5970477,235,0,true,false,6,129.15
5333284,82187,5970478,236,0,true,true,5,156.46
5333284,82187,5970479,246,0,true,false,9,120.192
5333284,82187,5970480,248,0,true,true,12,125.362
5333284,82187,5970481,243,0,true,false,14,119.778
5333284,82187,5970482,257,0,true,true,25,94.7655
5333284,82187,5970483,250,0,true,false,11,99.0821
5333284,82187,5970484,258,0,true,false,10,100.594
5333284,82187,5970485,255,0,true,true,16,100.8
5333284,82187,5970486,251,0,true,false,8,106.063
5333284,82187,5970487,264,0,true,false,29,79.8134
5333284,82187,5970488,263,0,true,false,20,94.429
5333284,82187,5970489,265,0,true,false,14,82.4292
5333284,82187,5970490,266,0,true,false,12,79.7075
5333284,82187,5970491,232,0,true,false,9,75.763
5333284,82187,5970492,233,0,true,false,14,75.0735
5333284,82187,5970493,230,0,true,false,8,85.7348
5333284,82187,5970494,234,0,true,true,8,71.7522
5333284,82187,5970495,237,0,true,true,8,96.4915
5333284,82187,5970496,238,0,true,false,8,94.1528
5333284,82187,5970497,242,0,true,false,41,144.016
5333284,82187,5970498,241,0,true,true,6,159.109
5333284,82187,5970499,249,0,true,false,14,157.255
5333284,82187,5970500,244,0,true,false,18,132.88
5333284,82187,5970501,245,0,true,false,13,128.429
5333284,82187,5970502,247,0,true,false,15,146.13
